"DEPARTURES_PERFORMED","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","QUARTER",
91.00,"ONT","Ontario, CA","SJC","San Jose, CA",4,
91.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",4,
91.00,"SMF","Sacramento, CA","PDX","Portland, OR",1,
91.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",3,
91.00,"SMF","Sacramento, CA","SEA","Seattle, WA",3,
91.00,"SFO","San Francisco, CA","SEA","Seattle, WA",4,
91.00,"OAK","Oakland, CA","PDX","Portland, OR",4,
91.00,"PSP","Palm Springs, CA","DEN","Denver, CO",4,
91.00,"SFO","San Francisco, CA","BFL","Bakersfield, CA",4,
91.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",4,
91.00,"IAD","Washington, DC","SFO","San Francisco, CA",1,
91.00,"IAH","Houston, TX","SAN","San Diego, CA",2,
91.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",1,
91.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",2,
91.00,"RNO","Reno, NV","LAX","Los Angeles, CA",1,
91.00,"LAS","Las Vegas, NV","PSP","Palm Springs, CA",1,
91.00,"PHX","Phoenix, AZ","FAT","Fresno, CA",1,
91.00,"PDX","Portland, OR","SFO","San Francisco, CA",3,
91.00,"SFO","San Francisco, CA","PDX","Portland, OR",3,
91.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",3,
91.00,"DFW","Dallas/Fort Worth, TX","PSP","Palm Springs, CA",4,
91.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",2,
91.00,"PDX","Portland, OR","LAX","Los Angeles, CA",1,
91.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",2,
91.00,"IAD","Washington, DC","LAX","Los Angeles, CA",3,
91.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",3,
91.00,"ORD","Chicago, IL","SAN","San Diego, CA",4,
91.00,"ATL","Atlanta, GA","SAN","San Diego, CA",1,
91.00,"OAK","Oakland, CA","PHX","Phoenix, AZ",4,
91.00,"SFO","San Francisco, CA","PHX","Phoenix, AZ",1,
91.00,"OAK","Oakland, CA","LAS","Las Vegas, NV",4,
91.00,"SNA","Santa Ana, CA","MSP","Minneapolis, MN",3,
91.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",4,
91.00,"SFO","San Francisco, CA","MIA","Miami, FL",4,
91.00,"SFO","San Francisco, CA","DEN","Denver, CO",2,
91.00,"LAX","Los Angeles, CA","CLT","Charlotte, NC",1,
91.00,"PSP","Palm Springs, CA","DFW","Dallas/Fort Worth, TX",1,
91.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",3,
91.00,"PHX","Phoenix, AZ","BUR","Burbank, CA",3,
91.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",4,
91.00,"SFO","San Francisco, CA","JFK","New York, NY",4,
91.00,"SFO","San Francisco, CA","ORD","Chicago, IL",4,
91.00,"SJC","San Jose, CA","LAS","Las Vegas, NV",1,
91.00,"SAN","San Diego, CA","LAS","Las Vegas, NV",4,
91.00,"PHX","Phoenix, AZ","SBA","Santa Barbara, CA",4,
91.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",3,
91.00,"SFO","San Francisco, CA","BFL","Bakersfield, CA",3,
91.00,"BFL","Bakersfield, CA","SFO","San Francisco, CA",3,
91.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",2,
91.00,"PHX","Phoenix, AZ","SAN","San Diego, CA",3,
91.00,"JFK","New York, NY","SFO","San Francisco, CA",1,
91.00,"MSP","Minneapolis, MN","SNA","Santa Ana, CA",2,
91.00,"SEA","Seattle, WA","SAN","San Diego, CA",3,
91.00,"LGB","Long Beach, CA","OAK","Oakland, CA",3,
91.00,"LGB","Long Beach, CA","SLC","Salt Lake City, UT",3,
91.00,"OAK","Oakland, CA","LGB","Long Beach, CA",3,
91.00,"ORD","Chicago, IL","SFO","San Francisco, CA",4,
91.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",1,
91.00,"ONT","Ontario, CA","OAK","Oakland, CA",1,
91.00,"SFO","San Francisco, CA","BFL","Bakersfield, CA",2,
91.00,"STL","St. Louis, MO","LAX","Los Angeles, CA",2,
91.00,"BFL","Bakersfield, CA","SFO","San Francisco, CA",2,
91.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",3,
91.00,"PDX","Portland, OR","SFO","San Francisco, CA",3,
91.00,"SFO","San Francisco, CA","PDX","Portland, OR",3,
91.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",3,
91.00,"SJC","San Jose, CA","PDX","Portland, OR",3,
91.00,"IAH","Houston, TX","SAN","San Diego, CA",4,
91.00,"LAX","Los Angeles, CA","DTW","Detroit, MI",2,
91.00,"OAK","Oakland, CA","SEA","Seattle, WA",1,
91.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",3,
91.00,"PHX","Phoenix, AZ","SNA","Santa Ana, CA",3,
91.00,"MDW","Chicago, IL","SFO","San Francisco, CA",3,
91.00,"SNA","Santa Ana, CA","MSP","Minneapolis, MN",4,
91.00,"SJC","San Jose, CA","ONT","Ontario, CA",1,
91.00,"SFO","San Francisco, CA","EWR","Newark, NJ",2,
91.00,"TUS","Tucson, AZ","LAX","Los Angeles, CA",2,
91.00,"LGB","Long Beach, CA","PDX","Portland, OR",3,
91.00,"PDX","Portland, OR","LGB","Long Beach, CA",3,
91.00,"IAH","Houston, TX","SAN","San Diego, CA",3,
91.00,"PDX","Portland, OR","OAK","Oakland, CA",3,
91.00,"OAK","Oakland, CA","LAX","Los Angeles, CA",3,
91.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",3,
91.00,"SAN","San Diego, CA","SFO","San Francisco, CA",4,
91.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",2,
91.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",2,
91.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",3,
91.00,"MRY","Monterey, CA","LAX","Los Angeles, CA",4,
91.00,"RDM","Bend/Redmond, OR","SFO","San Francisco, CA",4,
91.00,"SFO","San Francisco, CA","BFL","Bakersfield, CA",4,
91.00,"FAT","Fresno, CA","LAX","Los Angeles, CA",4,
91.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",1,
91.00,"PHX","Phoenix, AZ","FAT","Fresno, CA",3,
91.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
91.00,"MDW","Chicago, IL","OAK","Oakland, CA",2,
91.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",2,
91.00,"SFO","San Francisco, CA","JFK","New York, NY",1,
91.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",3,
91.00,"PDX","Portland, OR","SMF","Sacramento, CA",1,
91.00,"LAX","Los Angeles, CA","DTW","Detroit, MI",1,
91.00,"SFO","San Francisco, CA","DEN","Denver, CO",1,
91.00,"IAH","Houston, TX","SFO","San Francisco, CA",1,
91.00,"TUS","Tucson, AZ","LAX","Los Angeles, CA",2,
91.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",2,
91.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",3,
91.00,"SAN","San Diego, CA","MSP","Minneapolis, MN",3,
91.00,"IAH","Houston, TX","LAX","Los Angeles, CA",3,
91.00,"DEN","Denver, CO","SNA","Santa Ana, CA",4,
91.00,"SMF","Sacramento, CA","LAX","Los Angeles, CA",4,
92.00,"ONT","Ontario, CA","SMF","Sacramento, CA",4,
92.00,"PSP","Palm Springs, CA","LAS","Las Vegas, NV",1,
92.00,"SEA","Seattle, WA","SFO","San Francisco, CA",4,
92.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",4,
92.00,"LAX","Los Angeles, CA","TUS","Tucson, AZ",4,
92.00,"RDM","Bend/Redmond, OR","SFO","San Francisco, CA",4,
92.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",3,
92.00,"ORD","Chicago, IL","SFO","San Francisco, CA",3,
92.00,"SFO","San Francisco, CA","ORD","Chicago, IL",3,
92.00,"SEA","Seattle, WA","SFO","San Francisco, CA",3,
92.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",2,
92.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",3,
92.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",3,
92.00,"LAX","Los Angeles, CA","IAD","Washington, DC",3,
92.00,"STL","St. Louis, MO","LAX","Los Angeles, CA",3,
92.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",4,
92.00,"SFO","San Francisco, CA","ATL","Atlanta, GA",2,
92.00,"FAT","Fresno, CA","PHX","Phoenix, AZ",1,
92.00,"SFO","San Francisco, CA","EWR","Newark, NJ",2,
92.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",4,
92.00,"LAX","Los Angeles, CA","TUS","Tucson, AZ",2,
92.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",1,
92.00,"MFR","Medford, OR","SFO","San Francisco, CA",1,
92.00,"LAS","Las Vegas, NV","OAK","Oakland, CA",4,
92.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",4,
92.00,"SMF","Sacramento, CA","SEA","Seattle, WA",4,
92.00,"AUS","Austin, TX","LAX","Los Angeles, CA",4,
92.00,"LAX","Los Angeles, CA","AUS","Austin, TX",4,
92.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",4,
92.00,"MIA","Miami, FL","SFO","San Francisco, CA",4,
92.00,"IAH","Houston, TX","LAX","Los Angeles, CA",2,
92.00,"LAS","Las Vegas, NV","SFO","San Francisco, CA",2,
92.00,"SLC","Salt Lake City, UT","PSP","Palm Springs, CA",1,
92.00,"JFK","New York, NY","SFO","San Francisco, CA",4,
92.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",2,
92.00,"SAN","San Diego, CA","IAH","Houston, TX",2,
92.00,"EWR","Newark, NJ","LAX","Los Angeles, CA",1,
92.00,"LAS","Las Vegas, NV","OAK","Oakland, CA",4,
92.00,"OAK","Oakland, CA","LAS","Las Vegas, NV",4,
92.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",4,
92.00,"SBA","Santa Barbara, CA","PHX","Phoenix, AZ",4,
92.00,"SLC","Salt Lake City, UT","ONT","Ontario, CA",3,
92.00,"IAH","Houston, TX","LAX","Los Angeles, CA",1,
92.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",2,
92.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",3,
92.00,"SFO","San Francisco, CA","ORD","Chicago, IL",4,
92.00,"SFO","San Francisco, CA","PHL","Philadelphia, PA",2,
92.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",2,
92.00,"DEN","Denver, CO","LAX","Los Angeles, CA",1,
92.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",2,
92.00,"LAX","Los Angeles, CA","IAD","Washington, DC",1,
92.00,"STL","St. Louis, MO","LAX","Los Angeles, CA",1,
92.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
92.00,"STL","St. Louis, MO","LAX","Los Angeles, CA",1,
92.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",4,
92.00,"LAX","Los Angeles, CA","RNO","Reno, NV",2,
92.00,"SFO","San Francisco, CA","SAN","San Diego, CA",1,
92.00,"EWR","Newark, NJ","SFO","San Francisco, CA",1,
92.00,"IAD","Washington, DC","LAX","Los Angeles, CA",1,
92.00,"DEN","Denver, CO","SAN","San Diego, CA",3,
92.00,"MSP","Minneapolis, MN","SNA","Santa Ana, CA",4,
92.00,"PSP","Palm Springs, CA","LAS","Las Vegas, NV",1,
92.00,"SLC","Salt Lake City, UT","SFO","San Francisco, CA",2,
92.00,"SMF","Sacramento, CA","LAS","Las Vegas, NV",1,
92.00,"LGB","Long Beach, CA","SFO","San Francisco, CA",3,
92.00,"LGB","Long Beach, CA","SLC","Salt Lake City, UT",3,
92.00,"SFO","San Francisco, CA","LGB","Long Beach, CA",3,
92.00,"IAH","Houston, TX","SFO","San Francisco, CA",3,
92.00,"MDW","Chicago, IL","SFO","San Francisco, CA",3,
92.00,"OAK","Oakland, CA","SLC","Salt Lake City, UT",3,
92.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",3,
92.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",2,
92.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",2,
92.00,"SLC","Salt Lake City, UT","ONT","Ontario, CA",2,
92.00,"LAX","Los Angeles, CA","TUS","Tucson, AZ",1,
92.00,"LAS","Las Vegas, NV","SFO","San Francisco, CA",1,
92.00,"OAK","Oakland, CA","SEA","Seattle, WA",1,
92.00,"OAK","Oakland, CA","ONT","Ontario, CA",1,
92.00,"OAK","Oakland, CA","SAN","San Diego, CA",2,
92.00,"SAN","San Diego, CA","IAH","Houston, TX",3,
92.00,"SEA","Seattle, WA","SMF","Sacramento, CA",3,
92.00,"BFL","Bakersfield, CA","SFO","San Francisco, CA",4,
92.00,"SFO","San Francisco, CA","RDM","Bend/Redmond, OR",4,
92.00,"SFO","San Francisco, CA","SNA","Santa Ana, CA",4,
92.00,"SNA","Santa Ana, CA","SFO","San Francisco, CA",4,
92.00,"LAX","Los Angeles, CA","FAT","Fresno, CA",4,
92.00,"LAX","Los Angeles, CA","SEA","Seattle, WA",4,
92.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",4,
92.00,"PSP","Palm Springs, CA","SLC","Salt Lake City, UT",1,
92.00,"DEN","Denver, CO","LAX","Los Angeles, CA",2,
92.00,"SAN","San Diego, CA","MSP","Minneapolis, MN",2,
92.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",2,
92.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
92.00,"SAN","San Diego, CA","PHL","Philadelphia, PA",3,
92.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",2,
92.00,"MIA","Miami, FL","SFO","San Francisco, CA",2,
92.00,"IAH","Houston, TX","LAX","Los Angeles, CA",3,
92.00,"LAS","Las Vegas, NV","PSP","Palm Springs, CA",1,
92.00,"LAX","Los Angeles, CA","DTW","Detroit, MI",1,
92.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",2,
92.00,"LAX","Los Angeles, CA","STL","St. Louis, MO",2,
92.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",2,
92.00,"LGB","Long Beach, CA","SFO","San Francisco, CA",2,
92.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",3,
92.00,"PDX","Portland, OR","BUR","Burbank, CA",3,
92.00,"SFO","San Francisco, CA","BFL","Bakersfield, CA",3,
93.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",4,
93.00,"LAX","Los Angeles, CA","RNO","Reno, NV",1,
93.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",4,
93.00,"LAS","Las Vegas, NV","SMF","Sacramento, CA",2,
93.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",1,
93.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",3,
93.00,"SLC","Salt Lake City, UT","SFO","San Francisco, CA",4,
93.00,"SJC","San Jose, CA","ONT","Ontario, CA",4,
93.00,"RNO","Reno, NV","LAX","Los Angeles, CA",1,
93.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",1,
93.00,"PSP","Palm Springs, CA","DFW","Dallas/Fort Worth, TX",1,
93.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",3,
93.00,"PDX","Portland, OR","SJC","San Jose, CA",3,
93.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",4,
93.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",4,
93.00,"MIA","Miami, FL","LAX","Los Angeles, CA",4,
93.00,"PDX","Portland, OR","SFO","San Francisco, CA",1,
93.00,"LGB","Long Beach, CA","SLC","Salt Lake City, UT",1,
93.00,"SFO","San Francisco, CA","PDX","Portland, OR",1,
93.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",2,
93.00,"DFW","Dallas/Fort Worth, TX","PSP","Palm Springs, CA",1,
93.00,"AUS","Austin, TX","LAX","Los Angeles, CA",3,
93.00,"LAX","Los Angeles, CA","AUS","Austin, TX",3,
93.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",3,
93.00,"BFL","Bakersfield, CA","SFO","San Francisco, CA",1,
93.00,"SFO","San Francisco, CA","MIA","Miami, FL",2,
93.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",1,
93.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",1,
93.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",4,
93.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",4,
93.00,"LAX","Los Angeles, CA","IAD","Washington, DC",2,
93.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",1,
93.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",4,
93.00,"MSP","Minneapolis, MN","SNA","Santa Ana, CA",3,
93.00,"PDX","Portland, OR","LAX","Los Angeles, CA",4,
93.00,"SEA","Seattle, WA","SMF","Sacramento, CA",4,
93.00,"DFW","Dallas/Fort Worth, TX","PSP","Palm Springs, CA",4,
93.00,"PSP","Palm Springs, CA","DFW","Dallas/Fort Worth, TX",4,
93.00,"SMF","Sacramento, CA","PDX","Portland, OR",2,
93.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",1,
93.00,"PHX","Phoenix, AZ","BUR","Burbank, CA",2,
93.00,"PDX","Portland, OR","SFO","San Francisco, CA",4,
93.00,"SFO","San Francisco, CA","PDX","Portland, OR",4,
93.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",2,
93.00,"LGB","Long Beach, CA","SEA","Seattle, WA",2,
93.00,"EWR","Newark, NJ","SFO","San Francisco, CA",2,
93.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",3,
93.00,"BUR","Burbank, CA","PDX","Portland, OR",3,
93.00,"MSP","Minneapolis, MN","SAN","San Diego, CA",2,
93.00,"OAK","Oakland, CA","LGB","Long Beach, CA",2,
93.00,"LGB","Long Beach, CA","PDX","Portland, OR",3,
93.00,"LGB","Long Beach, CA","SEA","Seattle, WA",3,
93.00,"LGB","Long Beach, CA","SFO","San Francisco, CA",3,
93.00,"PDX","Portland, OR","LGB","Long Beach, CA",3,
93.00,"SEA","Seattle, WA","LGB","Long Beach, CA",3,
93.00,"SFO","San Francisco, CA","LGB","Long Beach, CA",3,
93.00,"LAX","Los Angeles, CA","MEM","Memphis, TN",4,
93.00,"LAS","Las Vegas, NV","OAK","Oakland, CA",2,
93.00,"DEN","Denver, CO","FAT","Fresno, CA",2,
93.00,"PHX","Phoenix, AZ","SJC","San Jose, CA",1,
93.00,"PDX","Portland, OR","SJC","San Jose, CA",3,
93.00,"ORD","Chicago, IL","SFO","San Francisco, CA",3,
93.00,"SFO","San Francisco, CA","ORD","Chicago, IL",3,
93.00,"LGB","Long Beach, CA","SFO","San Francisco, CA",4,
93.00,"LGB","Long Beach, CA","SLC","Salt Lake City, UT",4,
93.00,"SFO","San Francisco, CA","LGB","Long Beach, CA",4,
93.00,"ORD","Chicago, IL","SAN","San Diego, CA",2,
93.00,"SFO","San Francisco, CA","BFL","Bakersfield, CA",1,
93.00,"SMF","Sacramento, CA","DEN","Denver, CO",3,
93.00,"PHX","Phoenix, AZ","SAN","San Diego, CA",3,
93.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",3,
93.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",3,
93.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",1,
93.00,"SEA","Seattle, WA","SFO","San Francisco, CA",2,
93.00,"SMF","Sacramento, CA","SEA","Seattle, WA",2,
93.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",2,
93.00,"LGB","Long Beach, CA","SEA","Seattle, WA",3,
93.00,"SEA","Seattle, WA","LGB","Long Beach, CA",3,
93.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",3,
93.00,"SMF","Sacramento, CA","LAX","Los Angeles, CA",3,
93.00,"RNO","Reno, NV","SFO","San Francisco, CA",2,
93.00,"SFO","San Francisco, CA","RNO","Reno, NV",2,
93.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",2,
93.00,"LGB","Long Beach, CA","SLC","Salt Lake City, UT",2,
93.00,"SFO","San Francisco, CA","PHL","Philadelphia, PA",3,
93.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",3,
93.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",3,
93.00,"SFO","San Francisco, CA","EWR","Newark, NJ",4,
93.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",4,
93.00,"SJC","San Jose, CA","ONT","Ontario, CA",1,
93.00,"SEA","Seattle, WA","LGB","Long Beach, CA",2,
93.00,"IAH","Houston, TX","LAX","Los Angeles, CA",3,
93.00,"LAX","Los Angeles, CA","IAH","Houston, TX",3,
93.00,"LAX","Los Angeles, CA","RNO","Reno, NV",3,
93.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",3,
93.00,"LAX","Los Angeles, CA","TUS","Tucson, AZ",3,
93.00,"RNO","Reno, NV","LAX","Los Angeles, CA",3,
93.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",3,
93.00,"TUS","Tucson, AZ","LAX","Los Angeles, CA",3,
93.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",4,
93.00,"DEN","Denver, CO","SNA","Santa Ana, CA",3,
93.00,"PHX","Phoenix, AZ","SJC","San Jose, CA",2,
93.00,"IAD","Washington, DC","LAX","Los Angeles, CA",2,
93.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",3,
93.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",3,
93.00,"ATL","Atlanta, GA","SFO","San Francisco, CA",2,
93.00,"ATL","Atlanta, GA","SFO","San Francisco, CA",2,
93.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
93.00,"SFO","San Francisco, CA","SAN","San Diego, CA",2,
93.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
93.00,"SEA","Seattle, WA","SMF","Sacramento, CA",2,
93.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",1,
93.00,"DEN","Denver, CO","SFO","San Francisco, CA",2,
93.00,"RNO","Reno, NV","LAX","Los Angeles, CA",2,
93.00,"LGB","Long Beach, CA","OAK","Oakland, CA",2,
93.00,"LGB","Long Beach, CA","SLC","Salt Lake City, UT",1,
93.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",2,
93.00,"MSP","Minneapolis, MN","SAN","San Diego, CA",3,
93.00,"OAK","Oakland, CA","SAN","San Diego, CA",4,
94.00,"PHX","Phoenix, AZ","SAN","San Diego, CA",4,
94.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",4,
94.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
94.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",4,
94.00,"ONT","Ontario, CA","PHX","Phoenix, AZ",4,
94.00,"ONT","Ontario, CA","SMF","Sacramento, CA",4,
94.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",4,
94.00,"SFO","San Francisco, CA","RDM","Bend/Redmond, OR",4,
94.00,"IAH","Houston, TX","SAN","San Diego, CA",2,
94.00,"SJC","San Jose, CA","SEA","Seattle, WA",1,
94.00,"SFO","San Francisco, CA","ORD","Chicago, IL",3,
94.00,"SFO","San Francisco, CA","SAN","San Diego, CA",3,
94.00,"LAX","Los Angeles, CA","PDX","Portland, OR",4,
94.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",2,
94.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",2,
94.00,"PHX","Phoenix, AZ","SAN","San Diego, CA",1,
94.00,"SJC","San Jose, CA","SEA","Seattle, WA",1,
94.00,"JFK","New York, NY","SFO","San Francisco, CA",4,
94.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",1,
94.00,"SFO","San Francisco, CA","ATL","Atlanta, GA",2,
94.00,"PDX","Portland, OR","SMF","Sacramento, CA",1,
94.00,"SFO","San Francisco, CA","IAH","Houston, TX",3,
94.00,"LAX","Los Angeles, CA","MSP","Minneapolis, MN",3,
94.00,"PHL","Philadelphia, PA","SFO","San Francisco, CA",3,
94.00,"SFO","San Francisco, CA","RNO","Reno, NV",2,
94.00,"IAD","Washington, DC","LAX","Los Angeles, CA",2,
94.00,"PHX","Phoenix, AZ","BUR","Burbank, CA",4,
94.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",1,
94.00,"SEA","Seattle, WA","SJC","San Jose, CA",1,
94.00,"DFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA",1,
94.00,"LAX","Los Angeles, CA","IAD","Washington, DC",2,
94.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",1,
94.00,"HOU","Houston, TX","LAX","Los Angeles, CA",1,
94.00,"ORD","Chicago, IL","SAN","San Diego, CA",3,
94.00,"SFO","San Francisco, CA","SAN","San Diego, CA",3,
94.00,"OAK","Oakland, CA","ONT","Ontario, CA",3,
94.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",1,
94.00,"PSP","Palm Springs, CA","DEN","Denver, CO",2,
94.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
94.00,"LGB","Long Beach, CA","OAK","Oakland, CA",3,
94.00,"OAK","Oakland, CA","LGB","Long Beach, CA",3,
94.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",2,
94.00,"SFO","San Francisco, CA","LGB","Long Beach, CA",2,
94.00,"SNA","Santa Ana, CA","DEN","Denver, CO",3,
94.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",3,
94.00,"BUR","Burbank, CA","DEN","Denver, CO",4,
94.00,"DEN","Denver, CO","SFO","San Francisco, CA",1,
94.00,"SFO","San Francisco, CA","DEN","Denver, CO",1,
94.00,"SLC","Salt Lake City, UT","ONT","Ontario, CA",2,
94.00,"LAX","Los Angeles, CA","HOU","Houston, TX",2,
94.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",1,
94.00,"PHX","Phoenix, AZ","PSP","Palm Springs, CA",2,
94.00,"LAS","Las Vegas, NV","SMF","Sacramento, CA",2,
94.00,"PHX","Phoenix, AZ","SJC","San Jose, CA",2,
94.00,"SFO","San Francisco, CA","MFR","Medford, OR",1,
94.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",1,
94.00,"PHL","Philadelphia, PA","SAN","San Diego, CA",3,
94.00,"ATL","Atlanta, GA","SFO","San Francisco, CA",3,
94.00,"SFO","San Francisco, CA","ATL","Atlanta, GA",3,
94.00,"RNO","Reno, NV","SFO","San Francisco, CA",3,
95.00,"LAX","Los Angeles, CA","SMF","Sacramento, CA",4,
95.00,"OAK","Oakland, CA","ONT","Ontario, CA",4,
95.00,"TUS","Tucson, AZ","LAX","Los Angeles, CA",4,
95.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",4,
95.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",2,
95.00,"LAX","Los Angeles, CA","SEA","Seattle, WA",4,
95.00,"SFO","San Francisco, CA","SAN","San Diego, CA",2,
95.00,"SMF","Sacramento, CA","PHX","Phoenix, AZ",1,
95.00,"SFO","San Francisco, CA","JFK","New York, NY",4,
95.00,"PSP","Palm Springs, CA","PHX","Phoenix, AZ",2,
95.00,"LAX","Los Angeles, CA","PDX","Portland, OR",4,
95.00,"SAN","San Diego, CA","SEA","Seattle, WA",4,
95.00,"SEA","Seattle, WA","SMF","Sacramento, CA",4,
95.00,"SMF","Sacramento, CA","SEA","Seattle, WA",4,
